query_ID	profile_ID	query_length	profile_length	align_length	query_from	query_to	profile_from	profile_to	profile_proportion	bit_score	e-value	positive_hit_probability	is_best_overlap	found_catalytic_pattern	profile_linked_ECs
WP_057713727	PRI213076	272	     115	     120	     152	     265	       5	     114	    0.96	   44.87	6.5E-7     	0	F	-	(1.1.1.233)	
WP_057713727	PRI012650	272	     134	     118	      22	     122	       1	     108	    0.81	   44.16	1.8E-6     	0	F	-	1.1.1.36	
WP_057713727	PRI012888	272	     138	     143	      19	     145	       3	     135	    0.96	   43.93	2.1E-6     	0	F	-	1.1.1.100	
WP_057713727	PRI002429	272	     122	     123	      22	     130	       1	     103	    0.84	   41.09	1.6E-5     	0	F	-	1.1.1.141	
WP_057713727	PRI000084	272	     157	     102	      20	     107	       4	     102	    0.63	   38.13	3E-4     	0	F	-	1.1.1.35	
WP_057713727	PRI012744	272	     125	      96	      21	     108	       2	      90	    0.71	    36.1	7.8E-4     	0	F	-	1.1.1.304	
WP_057713727	PRI202790	272	     114	     127	     150	     265	       2	     114	    0.99	   36.01	8.5E-4     	0	F	-	(1.3.1.38)	
WP_057713727	PRI011299	272	     124	      84	      22	     104	       1	      80	    0.65	   35.74	1.4E-3     	0	F	-	1.1.1.107	
WP_057713727	PRI012726	272	     127	     122	      18	     131	       1	     112	    0.88	    35.5	1.4E-3     	0	F	-	1.1.1.311	
WP_057713727	PRI212673	272	     116	      50	     170	     219	      23	      69	    0.41	   34.92	2.1E-3     	0	F	-	(1.1.1.10)	
WP_057713727	PRI212834	272	     122	      68	     147	     205	       1	      66	    0.54	    34.6	2.7E-3     	0	F	-	(1.1.1.138)	
WP_057713727	PRI014537	272	     151	     141	      18	     132	       2	     136	    0.89	   34.66	3.6E-3     	0	F	-	1.1.1.239;1.1.1.62	
WP_057713727	PRI000091	272	     135	     117	      22	     132	       4	     120	    0.87	    34.6	4E-3     	0	F	-	1.1.1.62	
WP_057713727	PRI210567	272	     145	     119	      18	     122	       2	     119	    0.81	   34.18	5.6E-3     	0	F	-	(4.2.1.119)	
WP_057713727	PRI012613	272	     124	      58	     150	     201	       2	      53	    0.42	   33.35	8.5E-3     	0	F	-	1.1.1.76;1.1.1.304	
WP_057713727	PRI212624	272	     117	     111	     150	     251	       2	     101	    0.85	   31.49	2.9E-2     	0	F	-	(1.1.1.53)	
WP_057713727	PRI012763	272	     138	      72	      18	      84	       2	      65	    0.46	   31.77	3E-2     	0	F	-	1.3.1.56	
WP_057713727	PRI002583	272	     132	      24	      18	      41	       1	      24	    0.18	   31.69	3.5E-2     	0	F	-	1.1.1.288	
WP_057713727	PRI213035	272	     112	      56	     150	     205	       2	      57	     0.5	   31.02	4E-2     	0	F	-	(1.1.1.268)	
WP_057713727	PRI000090	272	     149	     111	      17	     108	       1	     106	    0.71	   31.77	4.1E-2     	0	F	-	1.1.1.30	
WP_057713727	PRI012637	272	     131	     133	      19	     139	       2	     124	    0.94	   31.31	4.9E-2     	0	F	-	1.1.1.47	
WP_057713727	PRI212791	272	     124	      95	     180	     267	      33	     124	    0.74	   31.09	5E-2     	0	F	-	(1.3.1.28)	
WP_057713727	PRI200093	272	     110	     109	     170	     265	      20	     110	    0.83	   30.69	5.1E-2     	0	F	-	(1.5.1.33)	
WP_057713727	PRI200104	272	     131	      32	     170	     201	      21	      51	    0.24	   31.15	5.4E-2     	0	F	-	(1.3.1.56)	
WP_057713727	PRI212680	272	     107	      55	     149	     200	       2	      53	    0.49	   30.06	8.1E-2     	0	F	-	(4.2.1.119)	
WP_057713727	PRI212694	272	     132	      31	     170	     200	      21	      50	    0.23	   30.46	8.7E-2     	0	F	-	(1.3.1.87)	
WP_057713727	PRI012712	272	     155	      19	      22	      40	       2	      20	    0.12	    30.9	8.9E-2     	0	F	-	1.1.1.320	
WP_057713727	PRI012743	272	     122	      63	     160	     219	      10	      69	    0.49	   30.29	9.3E-2     	0	F	-	1.3.1.60;1.3.1.29	
WP_057713727	PRI212790	272	     122	      46	     174	     219	      25	      69	    0.37	    29.9	1.3E-1     	0	F	-	(1.3.1.29)	
WP_057713727	PRI213056	272	     116	      66	     150	     209	       1	      64	    0.55	   29.46	1.4E-1     	0	F	-	(1.1.1.250)	
WP_057713727	PRI000100	272	     144	      90	      20	     107	       3	      92	    0.62	   29.95	1.5E-1     	0	F	-	1.1.1.178;1.1.1.35	
WP_057713727	PRI012707	272	     132	      33	      18	      50	       2	      26	    0.19	   29.75	1.6E-1     	0	F	-	1.1.1.326	
WP_057713727	PRI012792	272	     135	     152	      22	     147	       5	     135	    0.97	   29.47	1.8E-1     	0	F	-	1.3.1.25	
WP_057713727	PRI214191	272	      86	      66	     150	     205	       2	      59	    0.67	   28.75	2E-1     	0	F	-	(1.1.1.141)	
WP_057713727	PRI004821	272	     396	      44	       9	      47	     257	     298	    0.11	   30.61	2.1E-1     	0	F	-	1.3.1.83	
WP_057713727	PRI212812	272	     113	      33	     233	     265	      81	     113	    0.29	   29.05	2.2E-1     	0	F	-	(1.1.1.163)	
WP_057713727	PRI212617	272	     117	     127	     147	     265	       1	     115	    0.98	    29.1	2.5E-1     	0	F	-	(1.1.1.69)	
WP_057713727	PRI200102	272	     124	      54	     150	     201	       2	      51	     0.4	    29.2	2.5E-1     	0	F	-	(1.3.1.25)	
WP_057713727	PRI012626	272	     106	      16	     192	     207	      36	      51	    0.15	   27.97	4.1E-1     	0	F	-	1.1.1.50	
WP_057713727	PRI212745	272	     128	     118	      22	     121	       1	     102	     0.8	    28.2	4.7E-1     	0	F	-	(1.1.1.304)	
WP_057713727	PRI212665	272	     126	      97	     192	     265	      45	     123	    0.63	   27.98	6.6E-1     	0	F	-	(1.1.1.14)	
WP_057713727	PRI205708	272	     180	     130	      22	     134	       5	     117	    0.63	   28.41	6.8E-1     	0	F	-	(1.1.1.270)	
WP_057713727	PRI012175	272	     394	      30	     175	     204	     354	     383	    0.08	   28.36	8.9E-1     	0	F	-	1.3.8.3	
WP_057713727	PRI010125	272	     312	      40	     203	     242	     122	     159	    0.12	   28.25	9E-1     	0	F	-	3.1.4.12	
WP_057714593	PRI012241	405	     368	      72	     128	     197	     114	     185	     0.2	   44.56	1.1E-5     	0	T	-	4.1.3.41	
WP_057714593	PRI011182	405	     363	     181	      15	     195	       2	     179	    0.49	   41.87	7.6E-5     	0	F	-	4.1.2.42	
WP_057714718	PRI011506	383	     385	     379	       3	     375	       2	     380	    0.98	  339.16	1.7E-115     	0.009	T	-	1.3.8.1	
WP_057714718	PRI012181	383	     376	     330	      50	     377	      45	     373	    0.88	  216.67	7.8E-68     	0	F	-	1.3.8.5	
WP_057714718	PRI012182	383	     381	     366	      25	     378	      20	     379	    0.94	  156.98	6.5E-45     	0	F	-	1.3.8.4	
WP_057714718	PRI012179	383	     383	     383	       4	     378	       3	     382	    0.99	  147.33	2.4E-41     	0	F	-	1.3.8.7	
WP_057714718	PRI012178	383	     375	     372	      18	     377	      13	     373	    0.96	  118.85	7.7E-31     	0	F	-	1.3.8.8	
WP_057714718	PRI012177	383	     378	     383	       3	     375	       2	     378	       1	  105.35	4.7E-26     	0	F	-	1.3.99.32	
WP_057714718	PRI012176	383	     380	     335	      48	     369	      45	     374	    0.87	   96.85	5.5E-23     	0	F	-	1.3.8.9	
WP_057714718	PRI012180	383	     376	     279	      39	     289	      38	     287	    0.66	   75.31	1.2E-15     	0	F	-	1.3.8.6	
WP_057714718	PRI012175	383	     394	     269	     127	     378	     141	     393	    0.64	   56.48	1.7E-9     	0	F	-	1.3.8.3	
WP_057714718	PRI002286	383	     391	     161	      70	     209	      13	     164	    0.39	   42.55	5.3E-5     	0	F	-	1.3.3.6	
WP_057714718	PRI011887	383	     439	      91	     220	     303	     252	     337	     0.2	   31.55	1.6E-1     	0	F	-	1.7.3.1	
WP_057714718	PRI005874	383	    1573	     153	     230	     378	      60	     200	    0.09	   31.22	2.6E-1     	0	F	-	1.3.1.9;3.1.2.14;2.3.1.39;2.3.1.38;4.2.1.59;2.3.1.86	
WP_057714718	PRI004742	383	      74	      61	     195	     252	      10	      70	    0.82	   27.45	6.7E-1     	0.001	F	-	2.7.7.6	
WP_057714718	PRI001818	383	     206	     101	     213	     306	      58	     154	    0.47	   28.93	6.9E-1     	0	F	-	3.6.3.41	
WP_057715924	PRI001269	397	     385	     377	      63	     373	       6	     381	    0.98	  200.21	3.5E-61     	0.336	T	-	2.6.1.57	
WP_057715924	PRI001238	397	     376	     315	     104	     396	      65	     376	    0.83	  162.45	6.2E-47     	0	F	-	2.6.1.1	
WP_057715924	PRI002923	397	     423	     272	      98	     329	      66	     334	    0.64	  115.38	3.2E-29     	0	F	-	2.6.1.5	
WP_057715924	PRI001279	397	     410	     394	      51	     395	      25	     410	    0.94	   93.05	1.8E-21     	0	F	-	2.6.1.7	
WP_057715924	PRI011371	397	      49	      45	       3	      47	       5	      49	    0.92	   56.41	1.7E-11     	0.806	T	-	2.6.1.1	
WP_057715924	PRI211361	397	      47	      46	       2	      47	       2	      47	    0.98	   55.82	2.7E-11     	0.004	F	-	(2.6.1.57)	
WP_057715924	PRI001277	397	     342	     145	     113	     250	      67	     205	    0.41	   45.78	4.4E-6     	0	F	-	2.6.1.9	
WP_057715924	PRI211368	397	      44	      44	       3	      46	       1	      44	       1	   41.18	4.5E-6     	0	F	-	(2.6.1.5)	
WP_057715924	PRI213730	397	      49	      33	      10	      42	      12	      44	    0.67	   35.41	6.1E-4     	0.026	F	-	(2.6.1.7)	
WP_057715924	PRI212796	397	     144	      35	     166	     200	      79	     113	    0.24	   29.51	3.1E-1     	0	F	-	(1.1.1.184)	
WP_057715924	PRI014876	397	     347	      68	      87	     152	     127	     188	    0.18	   29.96	5E-1     	0	F	-	2.7.7.83;2.7.7.23	
WP_053163627	PRI002592	458	     345	     348	      25	     369	       1	     345	       1	  261.58	1.5E-84     	0.002	T	-	6.3.1.11	
WP_053163627	PRI001617	458	     362	     349	      56	     367	      14	     360	    0.96	  115.27	3.2E-29     	0	F	-	6.3.1.2	
WP_053163627	PRI208645	458	     352	     255	     123	     369	      99	     352	    0.72	   75.16	1.5E-15     	0	F	-	(6.3.1.2)	
WP_053163627	PRI008644	458	      99	      97	     370	     455	       2	      97	    0.97	   61.73	1.1E-12     	0	F	-	6.3.1.2	
WP_053163627	PRI013190	458	     321	      52	     232	     283	     185	     235	    0.16	   39.38	5.5E-4     	0	F	-	5.4.4.3	
WP_054594340	PRI011506	592	     385	     330	     139	     455	     101	     382	    0.73	    93.4	3.4E-21     	0	T	-	1.3.8.1	
WP_054594340	PRI012181	592	     376	     332	     139	     448	      94	     366	    0.73	   61.82	6.6E-11     	0	F	-	1.3.8.5	
WP_054594340	PRI012178	592	     375	     167	     139	     298	      93	     241	     0.4	   51.44	1.5E-7     	0	F	-	1.3.8.8	
WP_054594340	PRI012176	592	     380	     157	     151	     447	     108	     374	    0.38	   72.75	6E-5     	0	F	-	1.3.8.9	
WP_054594340	PRI012182	592	     381	     373	     101	     459	      57	     376	    0.84	   41.42	2E-4     	0	F	-	1.3.8.4	
WP_054594340	PRI012179	592	     383	     321	     145	     448	     103	     374	    0.71	   36.01	9.3E-3     	0	F	-	1.3.8.7	
WP_054594536	PRI013467	454	     173	     157	     197	     349	       5	     161	    0.91	  176.03	6E-54     	0.004	T	-	2.6.1.96	
WP_054594536	PRI012415	454	     345	     377	      72	     439	       6	     339	    0.97	  155.69	3.5E-44     	0	F	-	2.6.1.11	
WP_054594536	PRI013699	454	     185	     208	     156	     363	       1	     185	       1	  105.29	3.4E-27     	0	F	-	2.6.1.11	
WP_054594536	PRI212414	454	     174	     142	     206	     347	      22	     159	    0.79	  100.14	1.7E-25     	0	F	-	(2.6.1.13)	
WP_054594536	PRI006421	454	     163	     146	     211	     351	       9	     154	     0.9	    98.3	5.3E-25     	0	F	-	2.6.1.62	
WP_054594536	PRI002425	454	     124	     108	     227	     328	      17	     124	    0.87	   88.23	9.8E-22     	0	F	-	2.6.1.18	
WP_054594536	PRI002696	454	     159	      90	     208	     297	       1	      90	    0.57	   80.11	1.5E-18     	0	F	-	2.6.1.77	
WP_054594536	PRI213465	454	      98	     100	      22	     118	       1	      98	       1	   65.86	3.1E-14     	0	F	-	(2.6.1.96)	
WP_054594536	PRI212343	454	     381	     244	     115	     333	      45	     273	     0.6	   65.75	2.1E-12     	0	F	-	(2.6.1.81)	
WP_054594536	PRI212412	454	     337	     282	     206	     445	      65	     337	    0.81	   64.92	3.6E-12     	0	F	-	(2.6.1.13)	
WP_054594536	PRI001251	454	     164	     131	     220	     343	      19	     146	    0.78	   60.76	9.7E-12     	0	F	-	2.6.1.19	
WP_054594536	PRI212357	454	     107	      96	      22	     116	      10	     104	    0.89	   58.95	1.2E-11     	0	F	-	(2.6.1.62)	
WP_054594536	PRI213466	454	      72	      72	     120	     189	       1	      71	    0.99	    54.8	1.3E-10     	0.051	F	-	(2.6.1.96)	
WP_054594536	PRI213686	454	     103	      87	      32	     118	      17	     102	    0.83	   55.91	1.4E-10     	0	F	-	(2.6.1.18)	
WP_054594536	PRI212408	454	      66	      47	     120	     166	       1	      47	    0.71	   51.32	1.9E-9     	0	F	-	(2.6.1.18)	
WP_054594536	PRI202507	454	     172	     129	     219	     343	      30	     153	    0.72	   51.95	1.3E-8     	0	F	-	(2.6.1.82)	
WP_054594536	PRI003665	454	     194	     136	     225	     354	      59	     186	    0.66	   48.38	3.2E-7     	0	F	-	5.4.3.8	
WP_054594536	PRI012411	454	     160	     108	     227	     333	      29	     131	    0.64	   47.38	3.8E-7     	0	F	-	2.6.1.17;2.6.1.11	
WP_054594536	PRI001245	454	     172	     156	     201	     343	       4	     153	    0.87	   46.88	7.9E-7     	0	F	-	2.6.1.19;2.6.1.22	
WP_054594536	PRI013567	454	      85	      72	     364	     434	       2	      73	    0.85	   44.52	8.7E-7     	0.04	F	-	2.6.1.62	
WP_054594536	PRI211643	454	     182	     125	     223	     340	      39	     159	    0.66	   44.69	4.8E-6     	0	F	-	(2.8.1.6)	
WP_054594536	PRI013334	454	     173	      67	     223	     283	      30	      96	    0.39	   44.36	4.8E-6     	0	F	-	4.2.3.2	
WP_054594536	PRI212356	454	      76	      65	     129	     190	      10	      72	    0.83	   41.28	8.4E-6     	0	F	-	(2.6.1.62)	
WP_054594536	PRI001237	454	     158	     158	     221	     361	      19	     156	    0.87	   40.65	8.3E-5     	0	F	-	2.6.1.44	
WP_054594536	PRI213556	454	      89	      87	     367	     438	       4	      81	    0.88	   38.48	1.2E-4     	0	F	-	(2.6.1.77)	
WP_054594536	PRI202420	454	     184	      77	     223	     298	      48	     123	    0.41	    40.3	1.4E-4     	0	F	-	(2.6.1.76)	
WP_054594536	PRI212349	454	     357	      96	     207	     299	     117	     212	    0.27	   40.53	2.5E-4     	0	F	-	(5.4.3.8)	
WP_054594536	PRI013341	454	     308	      66	     223	     277	     147	     207	     0.2	   39.84	4.1E-4     	0	F	-	4.2.3.134	
WP_054594536	PRI212346	454	     100	      28	      59	      86	      44	      71	    0.28	   37.02	5E-4     	0	F	-	(2.6.1.77)	
WP_054594536	PRI012409	454	     420	     193	     115	     288	      68	     237	     0.4	   39.23	7.1E-4     	0	F	-	2.6.1.17	
WP_054594536	PRI213695	454	      95	      50	     221	     270	       2	      51	    0.53	   36.25	1E-3     	0	F	-	(2.6.1.13)	
WP_054594536	PRI213693	454	      53	      47	     404	     446	       7	      53	    0.89	   33.17	4.4E-3     	0	F	-	(2.6.1.13)	
WP_054594536	PRI213464	454	      43	      34	     407	     440	       3	      36	    0.79	   31.68	1.3E-2     	0.004	F	-	(2.6.1.96)	
WP_054594536	PRI212344	454	     163	     113	     225	     333	      30	     134	    0.64	   33.47	2.1E-2     	0	F	-	(2.6.1.81)	
WP_054594536	PRI213697	454	      60	      44	     404	     446	      14	      57	    0.73	   31.37	2.5E-2     	0	F	-	(2.6.1.11)	
WP_054594536	PRI013628	454	      86	      72	     370	     435	       2	      69	    0.79	   31.53	3.8E-2     	0	F	-	2.6.1.40;2.6.1.44	
WP_054594536	PRI003815	454	     152	      72	     223	     291	      15	      83	    0.45	   31.98	6.5E-2     	0	F	-	4.1.1.64	
WP_054594536	PRI002365	454	     161	      87	     224	     298	      25	      99	    0.47	   31.76	7.2E-2     	0	F	-	2.6.1.40;2.6.1.44	
WP_054594536	PRI013564	454	     132	     123	     225	     341	      12	     132	    0.92	   30.93	1E-1     	0	F	-	2.6.1.62	
WP_054594536	PRI001760	454	     816	      39	     227	     265	     350	     384	    0.04	    31.9	2E-1     	0	F	-	3.2.1.25	
WP_054594536	PRI213557	454	     243	     150	     154	     270	      32	     150	    0.49	   30.88	2.4E-1     	0	F	-	(2.6.1.76)	
WP_054594536	PRI009468	454	     274	      86	     237	     317	     114	     191	    0.28	   30.02	5.1E-1     	0	F	-	1.3.1.76;4.99.1.4	
WP_054594538	PRI002592	458	     345	     348	      25	     369	       1	     345	       1	  259.65	7E-84     	0.002	T	-	6.3.1.11	
WP_054594538	PRI001617	458	     362	     349	      56	     367	      14	     360	    0.96	  114.88	4.3E-29     	0	F	-	6.3.1.2	
WP_054594538	PRI208645	458	     352	     255	     123	     369	      99	     352	    0.72	   73.62	5.6E-15     	0	F	-	(6.3.1.2)	
WP_054594538	PRI008644	458	      99	      97	     370	     455	       2	      97	    0.97	   61.73	9.6E-13     	0	F	-	6.3.1.2	
WP_054594538	PRI013190	458	     321	      52	     232	     283	     185	     235	    0.16	   39.38	5.6E-4     	0	F	-	5.4.4.3	
WP_054595050	PRI011321	480	     386	     353	     133	     479	      14	     366	    0.91	  459.94	2.1E-161     	0	T	-	1.2.1.79	
WP_054595050	PRI002542	480	     360	     359	     128	     477	       1	     359	       1	  430.95	2.2E-150     	0.003	F	-	1.2.1.24	
WP_054595050	PRI003123	480	     374	     365	     123	     474	       1	     365	    0.98	  400.18	4.1E-138     	0	F	-	1.2.1.16	
WP_054595050	PRI003762	480	     383	     361	     123	     474	       1	     360	    0.94	  325.88	6E-109     	0	F	-	1.2.1.3	
WP_054595050	PRI002375	480	     371	     341	     142	     474	      20	     360	    0.92	  294.56	8.2E-97     	0	F	-	1.2.1.8	
WP_054595050	PRI002765	480	     368	     350	     146	     477	      18	     358	    0.93	  224.47	9.4E-70     	0	F	-	1.2.1.19	
WP_054595050	PRI003212	480	     365	     356	     128	     474	       4	     359	    0.98	  215.22	3.3E-66     	0	F	-	1.2.1.22	
WP_054595050	PRI002403	480	     366	     359	     125	     459	       2	     345	    0.94	  206.32	7.8E-63     	0	F	-	1.5.1.6	
WP_054595050	PRI002527	480	     403	     364	     125	     474	       2	     364	     0.9	  203.79	2.2E-61     	0	F	-	1.2.1.5	
WP_054595050	PRI002514	480	     363	     347	     146	     474	      23	     358	    0.93	  162.38	3E-46     	0	F	-	1.2.1.36	
WP_054595050	PRI012735	480	     353	     345	     142	     462	      15	     337	    0.92	  153.58	5E-43     	0	F	-	1.2.1.24;1.2.1.26	
WP_054595050	PRI200277	480	     358	     308	     123	     413	       1	     292	    0.82	  153.15	6.8E-43     	0	F	-	(1.2.1.4)	
WP_054595050	PRI212736	480	      98	      98	      28	     125	       1	      98	       1	  135.24	2.8E-39     	0.019	F	-	(1.2.1.24)	
WP_054595050	PRI014010	480	     348	     344	     147	     477	      10	     345	    0.97	  139.68	5.7E-38     	0	F	-	1.2.1.85	
